People.score,Avg.People.score,A..papers,A.papers,B.papers,C.papers,Dif.countries,Number.people,PHD,Max.years.univ,Grants.succ,Grants.unsucc,Departments,Perc_non_australian
1369,7.50911229859,7.50911229859,1.0,6.0,1.0,0.0,1,1,1.0,5.0,0.0,1.0,1,0.0
1370,7.45138078499,3.72569039249,6.0,3.0,2.0,2.0,1,2,2.0,25.0,2.0,1.0,1,0.0
1371,7.49830936939,3.7491546847,0.0,2.0,3.0,1.0,1,2,2.0,25.0,2.0,0.0,1,1.0
1372,7.50536853407,7.50536853407,6.0,6.0,5.0,3.0,1,1,1.0,20.0,0.0,0.0,1,1.0
1373,7.50052620306,7.50052620306,8.0,2.0,2.0,0.0,1,1,0.0,0.0,1.0,0.0,1,0.0
1374,7.50436336152,inf,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0
1375,7.52456860522,7.52456860522,3.0,4.0,3.0,1.0,1,1,0.0,10.0,0.0,1.0,1,1.0
1376,7.51733885122,7.51733885122,8.0,17.0,2.0,1.0,1,1,1.0,20.0,2.0,0.0,1,1.0
1377,7.77092248752,7.77092248752,4.0,3.0,2.0,0.0,1,1,0.0,0.0,1.0,0.0,1,0.0
1378,7.50555213686,7.50555213686,2.0,1.0,3.0,1.0,1,1,1.0,5.0,1.0,0.0,1,1.0
1379,7.55670241003,2.51890080334,10.0,9.0,8.0,6.0,1,3,1.0,40.0,0.0,0.0,1,1.0
1380,7.53511721473,7.53511721473,4.0,6.0,2.0,0.0,1,1,0.0,10.0,1.0,5.0,1,1.0
1381,7.50097354777,7.50097354777,1.0,15.0,13.0,15.0,1,1,1.0,5.0,1.0,1.0,1,1.0
1382,7.75132785642,7.75132785642,0.0,8.0,10.0,1.0,1,1,0.0,5.0,0.0,0.0,1,1.0
1383,7.52764696901,3.7638234845,11.0,6.0,5.0,0.0,1,2,0.0,15.0,4.0,0.0,2,1.0
1384,7.49147170082,3.74573585041,0.0,0.0,0.0,0.0,1,2,1.0,15.0,0.0,0.0,2,1.0
1385,7.74291606351,3.87145803176,0.0,1.0,0.0,3.0,2,2,1.0,20.0,1.0,0.0,2,0.5
1386,7.55022973645,3.77511486822,3.0,4.0,3.0,1.0,1,2,0.0,15.0,1.0,1.0,2,1.0
1387,7.49541382294,7.49541382294,26.0,9.0,7.0,0.0,1,1,1.0,15.0,1.0,0.0,1,1.0
1388,7.49930121796,3.74965060898,5.0,8.0,1.0,1.0,1,2,2.0,25.0,1.0,0.0,2,1.0
1389,7.49566235322,7.49566235322,5.0,6.0,4.0,2.0,1,1,1.0,20.0,0.0,0.0,1,0.0
1390,7.75482536089,7.75482536089,0.0,0.0,0.0,0.0,0,1,0.0,5.0,1.0,0.0,1,0.0
1391,7.52927710301,3.76463855151,1.0,1.0,1.0,0.0,1,2,1.0,5.0,1.0,0.0,1,1.0
1392,7.50378604688,7.50378604688,10.0,15.0,4.0,3.0,1,1,1.0,20.0,3.0,3.0,1,1.0
1393,7.48399696045,7.48399696045,19.0,7.0,12.0,14.0,1,1,1.0,20.0,1.0,1.0,1,1.0
1394,7.49755258287,7.49755258287,3.0,0.0,0.0,0.0,0,1,1.0,5.0,0.0,0.0,1,0.0
1395,7.51991544227,7.51991544227,2.0,4.0,4.0,3.0,1,1,1.0,15.0,0.0,0.0,1,1.0
1396,7.50436336152,inf,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0
1397,7.48951981042,3.74475990521,6.0,2.0,0.0,1.0,2,2,2.0,15.0,2.0,2.0,2,0.5
1398,7.55318777274,1.25886462879,41.0,64.0,26.0,9.0,1,6,2.0,50.0,1.0,1.0,2,1.0
1399,7.50436336152,inf,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0
1400,7.52499791017,3.76249895509,1.0,4.0,3.0,0.0,1,2,1.0,15.0,3.0,0.0,2,1.0
1401,7.52626431857,7.52626431857,1.0,1.0,4.0,0.0,1,1,1.0,5.0,0.0,0.0,1,1.0
1402,7.49545225546,7.49545225546,9.0,7.0,3.0,0.0,1,1,0.0,20.0,1.0,1.0,1,1.0
1403,7.51236745789,7.51236745789,0.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,0.0,1,0.0
1404,7.51029353989,2.50343117996,8.0,13.0,11.0,10.0,2,3,2.0,30.0,2.0,3.0,1,0.5
1405,7.51236745789,7.51236745789,0.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,0.0,1,0.0
1406,7.53198022803,3.76599011401,2.0,8.0,10.0,1.0,2,2,2.0,10.0,1.0,5.0,2,0.5
1407,7.74868879099,7.74868879099,6.0,6.0,1.0,0.0,1,1,1.0,15.0,0.0,0.0,1,1.0
1408,7.50436336152,inf,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0
1409,7.50537652973,7.50537652973,1.0,1.0,0.0,1.0,0,1,0.0,5.0,1.0,0.0,1,0.0
1410,7.50436336152,inf,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0
1411,7.49832574256,7.49832574256,10.0,8.0,13.0,10.0,1,1,1.0,10.0,2.0,0.0,1,0.0
1412,7.51530656084,7.51530656084,1.0,2.0,10.0,8.0,1,1,0.0,0.0,0.0,1.0,1,0.0
1413,7.9725990732,3.9862995366,3.0,3.0,4.0,0.0,2,2,1.0,10.0,1.0,0.0,1,0.5
1414,7.5100922932,7.5100922932,3.0,4.0,1.0,0.0,1,1,0.0,10.0,0.0,0.0,1,1.0
1415,7.52713707446,7.52713707446,0.0,2.0,3.0,0.0,1,1,0.0,5.0,0.0,1.0,1,1.0
1416,7.4779952424,7.4779952424,16.0,2.0,3.0,0.0,1,1,1.0,5.0,1.0,1.0,1,1.0
1417,7.52250467548,3.76125233774,0.0,9.0,7.0,0.0,2,2,2.0,20.0,3.0,8.0,2,0.0
1418,7.50436336152,inf,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0
1419,7.74143362623,3.87071681312,10.0,10.0,3.0,1.0,2,2,2.0,20.0,1.0,1.0,2,0.5
1420,7.48738156243,3.74369078121,4.0,5.0,5.0,0.0,1,2,2.0,10.0,3.0,1.0,2,1.0
1421,7.73612788525,7.73612788525,1.0,0.0,0.0,0.0,0,1,0.0,5.0,1.0,0.0,1,0.0
1422,7.43504809146,3.71752404573,1.0,4.0,4.0,1.0,1,2,1.0,20.0,1.0,1.0,2,1.0
1423,7.50745637782,7.50745637782,2.0,2.0,4.0,0.0,1,1,0.0,10.0,2.0,0.0,1,1.0
1424,7.95832128565,1.32638688094,16.0,64.0,34.0,48.0,1,6,5.0,40.0,3.0,0.0,3,1.0
1425,7.51474311721,7.51474311721,14.0,11.0,4.0,0.0,1,1,0.0,5.0,2.0,0.0,1,1.0
1426,7.70935943971,1.92733985993,8.0,10.0,6.0,5.0,1,4,2.0,25.0,2.0,1.0,1,0.0
1427,7.50436336152,inf,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0
1428,7.51236745789,7.51236745789,0.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,0.0,1,0.0
1429,7.5320027624,7.5320027624,4.0,11.0,8.0,4.0,1,1,1.0,20.0,0.0,1.0,1,1.0
1430,7.73736301279,2.57912100426,32.0,9.0,39.0,3.0,1,3,2.0,35.0,5.0,0.0,3,1.0
1431,7.51236745789,7.51236745789,0.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,0.0,1,0.0
1432,7.50747196797,7.50747196797,0.0,0.0,0.0,0.0,0,1,0.0,5.0,0.0,0.0,1,0.0
1433,7.7360050333,3.86800251665,6.0,4.0,0.0,3.0,1,2,1.0,15.0,0.0,1.0,1,0.0
1434,7.49209467848,3.74604733924,1.0,4.0,2.0,1.0,2,2,1.0,20.0,4.0,1.0,2,0.5
1435,7.50321148559,7.50321148559,0.0,3.0,4.0,4.0,1,1,1.0,5.0,0.0,3.0,1,1.0
1436,7.9725990732,3.9862995366,3.0,3.0,4.0,0.0,2,2,1.0,10.0,1.0,0.0,1,0.5
1437,7.73612788525,7.73612788525,1.0,0.0,0.0,0.0,0,1,0.0,5.0,1.0,0.0,1,0.0
1438,7.52533787281,7.52533787281,1.0,3.0,1.0,0.0,1,1,0.0,0.0,1.0,2.0,1,1.0
1439,7.76176312458,7.76176312458,1.0,4.0,1.0,3.0,1,1,0.0,0.0,0.0,0.0,1,1.0
1440,7.51236745789,7.51236745789,0.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,0.0,1,0.0
1441,7.4956312185,7.4956312185,0.0,0.0,0.0,0.0,0,1,0.0,5.0,2.0,0.0,1,0.0
1442,7.52898232112,7.52898232112,0.0,1.0,0.0,0.0,1,1,0.0,0.0,0.0,0.0,1,0.0
1443,7.49680335034,2.49893445011,47.0,63.0,19.0,5.0,1,3,3.0,45.0,2.0,2.0,2,1.0
1444,7.51236745789,7.51236745789,0.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,0.0,1,0.0
1445,7.52425087326,7.52425087326,11.0,8.0,2.0,3.0,1,1,1.0,10.0,0.0,0.0,1,1.0
1446,8.01880723355,2.00470180839,14.0,26.0,30.0,11.0,1,4,0.0,25.0,3.0,0.0,2,1.0
1447,7.51367897148,7.51367897148,8.0,9.0,6.0,6.0,1,1,1.0,15.0,0.0,0.0,1,0.0
1448,7.93411903918,1.9835297598,1.0,4.0,7.0,1.0,2,4,4.0,25.0,1.0,0.0,1,0.75
1449,7.48290747599,7.48290747599,6.0,0.0,1.0,0.0,1,1,1.0,5.0,1.0,0.0,1,1.0
1450,7.55670241003,2.51890080334,10.0,9.0,8.0,6.0,1,3,1.0,40.0,0.0,0.0,1,1.0
1451,7.52403167831,3.76201583915,2.0,2.0,2.0,0.0,1,2,0.0,15.0,3.0,0.0,1,1.0
1452,7.50436336152,inf,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0
1453,7.49832574256,7.49832574256,10.0,8.0,13.0,10.0,1,1,1.0,10.0,2.0,0.0,1,0.0
1454,7.50262816537,7.50262816537,0.0,1.0,0.0,0.0,1,1,1.0,5.0,0.0,0.0,1,1.0
1455,7.5373959955,7.5373959955,2.0,23.0,10.0,20.0,1,1,1.0,5.0,0.0,4.0,1,1.0
1456,7.50436336152,7.50436336152,7.0,25.0,10.0,2.0,1,1,1.0,10.0,0.0,0.0,1,1.0
1457,7.49827847783,7.49827847783,5.0,0.0,2.0,0.0,1,1,1.0,15.0,1.0,0.0,1,1.0
1458,7.73574198189,7.73574198189,2.0,23.0,11.0,2.0,1,1,1.0,20.0,0.0,0.0,1,1.0
1459,7.51236745789,7.51236745789,0.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,0.0,1,0.0
1460,7.74262640928,7.74262640928,30.0,11.0,1.0,2.0,1,1,1.0,5.0,0.0,0.0,1,1.0
1461,7.51236745789,7.51236745789,0.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,0.0,1,0.0
1462,7.49823409348,7.49823409348,2.0,4.0,4.0,1.0,1,1,1.0,10.0,0.0,0.0,1,1.0
1463,7.51236745789,7.51236745789,0.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,0.0,1,0.0
1464,8.01288670009,2.67096223336,8.0,34.0,38.0,17.0,1,3,0.0,25.0,4.0,0.0,1,1.0
1465,7.44508867122,3.72254433561,1.0,6.0,6.0,1.0,2,2,2.0,15.0,1.0,0.0,1,0.5
1466,7.52112915966,7.52112915966,1.0,0.0,0.0,0.0,1,1,0.0,10.0,1.0,0.0,1,1.0
1467,7.4876451554,7.4876451554,19.0,15.0,11.0,6.0,1,1,1.0,20.0,2.0,3.0,1,1.0
1468,7.50224756707,7.50224756707,0.0,5.0,0.0,2.0,1,1,0.0,0.0,1.0,0.0,1,1.0
1469,7.50436336152,inf,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0
1470,7.80382322243,2.60127440748,1.0,0.0,3.0,1.0,2,3,0.0,15.0,0.0,0.0,2,0.666666666667
1471,7.4857047889,7.4857047889,0.0,2.0,10.0,1.0,1,1,1.0,5.0,0.0,0.0,1,0.0
1472,7.49059860447,7.49059860447,1.0,4.0,5.0,0.0,1,1,1.0,10.0,2.0,1.0,1,1.0
1473,7.49314631785,7.49314631785,22.0,6.0,14.0,23.0,1,1,1.0,15.0,1.0,1.0,1,0.0
1474,7.74181111953,7.74181111953,2.0,6.0,0.0,0.0,1,1,1.0,10.0,2.0,0.0,1,1.0
1475,7.96770626144,7.96770626144,10.0,1.0,2.0,0.0,1,1,1.0,5.0,2.0,0.0,1,1.0
1476,7.50150270882,7.50150270882,1.0,12.0,1.0,0.0,1,1,0.0,0.0,1.0,0.0,1,1.0
1477,7.50288896054,7.50288896054,3.0,2.0,7.0,1.0,1,1,0.0,0.0,1.0,2.0,1,1.0
1478,7.50539098298,7.50539098298,25.0,5.0,1.0,0.0,1,1,1.0,5.0,0.0,1.0,1,1.0
1479,7.71953750132,7.71953750132,0.0,2.0,5.0,1.0,1,1,1.0,5.0,1.0,0.0,1,1.0
1480,7.51744470074,7.51744470074,3.0,10.0,12.0,5.0,1,1,0.0,0.0,1.0,1.0,1,1.0
1481,7.48797505404,7.48797505404,7.0,5.0,13.0,0.0,1,1,1.0,20.0,0.0,1.0,1,0.0
1482,7.7506564567,7.7506564567,21.0,27.0,27.0,9.0,1,1,1.0,5.0,2.0,5.0,1,1.0
1483,7.56909173588,3.78454586794,5.0,14.0,13.0,3.0,2,2,0.0,15.0,0.0,0.0,1,0.5
1484,7.52533787281,3.76266893641,1.0,0.0,0.0,0.0,1,2,0.0,0.0,2.0,2.0,2,1.0
1485,7.50436336152,inf,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0
1486,7.49446544872,7.49446544872,2.0,2.0,2.0,5.0,1,1,1.0,15.0,2.0,2.0,1,1.0
1487,7.50309489824,7.50309489824,0.0,0.0,1.0,2.0,1,1,0.0,0.0,1.0,1.0,1,1.0
1488,7.49547440593,7.49547440593,0.0,8.0,1.0,11.0,1,1,0.0,0.0,0.0,2.0,1,1.0
1489,7.50498589127,3.75249294564,1.0,3.0,5.0,6.0,2,2,2.0,30.0,0.0,0.0,2,0.5
1490,8.2205374989,2.7401791663,0.0,0.0,0.0,0.0,2,3,1.0,10.0,1.0,0.0,1,0.5
1491,7.50436336152,7.50436336152,0.0,2.0,5.0,2.0,1,1,1.0,20.0,0.0,0.0,1,0.0
1492,7.52361512939,7.52361512939,0.0,1.0,5.0,1.0,1,1,0.0,0.0,1.0,0.0,1,0.0
1493,7.54182780623,7.54182780623,1.0,0.0,6.0,0.0,1,1,0.0,0.0,0.0,0.0,1,0.0
1494,7.72549523908,7.72549523908,7.0,12.0,11.0,3.0,1,1,0.0,0.0,1.0,2.0,1,0.0
1495,7.53650495667,7.53650495667,0.0,0.0,0.0,0.0,1,1,1.0,5.0,0.0,1.0,1,1.0
1496,7.49280990452,7.49280990452,4.0,6.0,4.0,2.0,1,1,0.0,0.0,4.0,2.0,1,1.0
1497,7.49280990452,7.49280990452,4.0,6.0,4.0,2.0,1,1,0.0,0.0,4.0,2.0,1,1.0
1498,7.51957487724,7.51957487724,4.0,1.0,3.0,1.0,1,1,1.0,0.0,0.0,5.0,1,0.0
1499,7.2885004061,7.2885004061,0.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,1.0,1,0.0
1500,7.53143378681,7.53143378681,1.0,8.0,6.0,0.0,1,1,0.0,5.0,0.0,1.0,1,1.0
1501,7.47361918525,7.47361918525,1.0,0.0,1.0,0.0,1,1,1.0,5.0,4.0,1.0,1,1.0
1502,7.52488438355,7.52488438355,13.0,11.0,15.0,2.0,1,1,0.0,10.0,1.0,5.0,1,1.0
1503,7.52304278097,7.52304278097,29.0,26.0,9.0,2.0,1,1,0.0,20.0,2.0,1.0,1,0.0
1504,7.52136505287,7.52136505287,1.0,8.0,4.0,1.0,1,1,0.0,5.0,0.0,0.0,1,1.0
1505,7.5320027624,7.5320027624,4.0,11.0,8.0,4.0,1,1,1.0,20.0,0.0,2.0,1,1.0
1506,7.50186549391,7.50186549391,42.0,55.0,18.0,4.0,1,1,1.0,20.0,1.0,3.0,1,1.0
1507,7.50801262334,7.50801262334,2.0,9.0,8.0,3.0,1,1,1.0,15.0,2.0,2.0,1,1.0
1508,7.50646089722,7.50646089722,11.0,10.0,9.0,4.0,1,1,1.0,10.0,2.0,6.0,1,1.0
1509,7.94539952169,1.13505707453,17.0,32.0,45.0,14.0,2,7,5.0,60.0,7.0,3.0,4,0.833333333333
1510,7.50436336152,7.50436336152,0.0,0.0,0.0,0.0,1,1,0.0,0.0,1.0,0.0,1,1.0
1511,7.50573596891,7.50573596891,6.0,12.0,3.0,0.0,1,1,0.0,0.0,0.0,2.0,1,1.0
1512,7.50049569779,7.50049569779,8.0,1.0,2.0,0.0,1,1,1.0,5.0,2.0,0.0,1,1.0
1513,7.52901531952,7.52901531952,0.0,11.0,15.0,4.0,1,1,0.0,10.0,0.0,3.0,1,1.0
1514,7.52901531952,7.52901531952,0.0,11.0,15.0,4.0,1,1,0.0,10.0,0.0,3.0,1,1.0
1515,7.52901531952,7.52901531952,0.0,11.0,15.0,4.0,1,1,0.0,10.0,0.0,3.0,1,1.0
1516,7.50436336152,inf,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0
1517,7.99042471817,1.59808494363,4.0,17.0,48.0,19.0,1,5,3.0,25.0,6.0,1.0,1,1.0
1518,7.51709391211,7.51709391211,2.0,5.0,12.0,3.0,1,1,1.0,10.0,1.0,0.0,1,1.0
1519,7.53638900805,3.76819450403,0.0,1.0,5.0,1.0,2,2,0.0,5.0,2.0,0.0,1,0.5
1520,7.49280990452,7.49280990452,4.0,6.0,4.0,2.0,1,1,0.0,0.0,4.0,2.0,1,1.0
1521,7.52090204835,3.76045102418,7.0,25.0,10.0,2.0,1,2,1.0,10.0,1.0,0.0,1,1.0
1522,7.51245353565,7.51245353565,27.0,6.0,5.0,0.0,1,1,0.0,10.0,1.0,0.0,1,0.0
1523,7.5100922932,7.5100922932,3.0,4.0,1.0,0.0,1,1,0.0,10.0,1.0,0.0,1,1.0
1524,7.76744695253,2.58914898418,1.0,4.0,3.0,0.0,1,3,1.0,15.0,4.0,0.0,2,1.0
1525,7.46465073424,2.48821691141,0.0,4.0,21.0,3.0,3,3,2.0,30.0,4.0,0.0,2,0.333333333333
1526,7.51200516173,7.51200516173,2.0,9.0,5.0,4.0,1,1,0.0,0.0,0.0,0.0,1,1.0
1527,7.73790129782,3.86895064891,9.0,7.0,3.0,0.0,1,2,0.0,20.0,2.0,1.0,1,1.0
1528,7.52505518942,7.52505518942,0.0,9.0,7.0,0.0,1,1,1.0,10.0,3.0,7.0,1,0.0
1529,7.52595133236,3.76297566618,12.0,23.0,8.0,7.0,1,2,2.0,20.0,1.0,2.0,2,1.0
1530,7.52164056683,3.76082028342,1.0,2.0,1.0,0.0,1,2,0.0,5.0,1.0,0.0,1,1.0
1531,7.46950733568,7.46950733568,2.0,8.0,4.0,1.0,1,1,1.0,10.0,1.0,0.0,1,0.0
1532,7.78657528169,2.5955250939,3.0,4.0,5.0,0.0,1,3,1.0,5.0,1.0,0.0,2,1.0
1533,7.49127206863,7.49127206863,4.0,26.0,8.0,5.0,1,1,1.0,15.0,2.0,0.0,1,1.0
1534,7.51192605781,7.51192605781,3.0,8.0,5.0,1.0,1,1,1.0,20.0,0.0,0.0,1,1.0
1535,7.52752656422,7.52752656422,0.0,3.0,0.0,1.0,1,1,1.0,10.0,0.0,0.0,1,0.0
1536,7.49127206863,7.49127206863,4.0,26.0,8.0,5.0,1,1,1.0,15.0,2.0,0.0,1,1.0
1537,7.7474090075,7.7474090075,3.0,3.0,8.0,4.0,1,1,1.0,15.0,0.0,0.0,1,1.0
1538,7.76405037466,2.58801679155,0.0,0.0,7.0,7.0,2,3,2.0,40.0,1.0,0.0,1,0.666666666667
1539,7.4779952424,7.4779952424,16.0,2.0,3.0,0.0,1,1,1.0,5.0,2.0,1.0,1,1.0
1540,7.50943466699,7.50943466699,0.0,1.0,0.0,1.0,1,1,1.0,10.0,2.0,0.0,1,1.0
1541,7.50306211945,7.50306211945,1.0,13.0,5.0,0.0,1,1,0.0,0.0,0.0,0.0,1,1.0
1542,7.74276302873,3.87138151436,1.0,5.0,5.0,0.0,1,2,1.0,20.0,1.0,0.0,1,1.0
1543,7.52551422498,7.52551422498,0.0,0.0,0.0,1.0,1,1,1.0,10.0,0.0,0.0,1,1.0
1544,7.49808572727,7.49808572727,26.0,15.0,9.0,6.0,1,1,0.0,5.0,1.0,0.0,1,1.0
1545,7.50557522743,7.50557522743,0.0,0.0,0.0,0.0,1,1,1.0,5.0,1.0,0.0,1,0.0
1546,7.51494533716,7.51494533716,10.0,12.0,4.0,4.0,1,1,1.0,10.0,0.0,0.0,1,1.0
1547,7.48220539189,7.48220539189,0.0,0.0,0.0,0.0,1,1,1.0,10.0,2.0,1.0,1,0.0
1548,7.49587034912,7.49587034912,15.0,42.0,20.0,14.0,1,1,1.0,10.0,0.0,0.0,1,1.0
1549,7.49593620513,7.49593620513,3.0,0.0,0.0,0.0,1,1,1.0,10.0,2.0,0.0,1,1.0
1550,7.51203953123,7.51203953123,0.0,0.0,0.0,1.0,1,1,1.0,5.0,0.0,0.0,1,1.0
1551,7.50592460622,3.75296230311,1.0,0.0,16.0,19.0,1,2,2.0,30.0,1.0,0.0,1,1.0
1552,7.52752656422,7.52752656422,0.0,3.0,0.0,1.0,1,1,1.0,10.0,1.0,0.0,1,0.0
1553,7.50436336152,7.50436336152,0.0,0.0,0.0,0.0,1,1,0.0,5.0,0.0,0.0,1,1.0
1554,7.51375357227,7.51375357227,0.0,0.0,0.0,0.0,1,1,0.0,5.0,0.0,1.0,1,1.0
1555,7.46981822375,7.46981822375,0.0,5.0,7.0,8.0,1,1,1.0,5.0,0.0,3.0,1,0.0
1556,7.49547440593,7.49547440593,0.0,8.0,1.0,11.0,1,1,0.0,0.0,0.0,3.0,1,1.0
1557,7.50436336152,7.50436336152,0.0,2.0,3.0,4.0,1,1,0.0,5.0,1.0,0.0,1,0.0
1558,7.51905784833,7.51905784833,0.0,0.0,0.0,0.0,1,1,0.0,15.0,0.0,3.0,1,1.0
1559,7.47333503737,7.47333503737,1.0,6.0,1.0,0.0,1,1,1.0,15.0,0.0,1.0,1,1.0
1560,7.49614291684,7.49614291684,0.0,1.0,0.0,0.0,1,1,1.0,15.0,0.0,3.0,1,0.0
1561,7.50125417312,7.50125417312,0.0,0.0,2.0,2.0,1,1,0.0,0.0,1.0,0.0,1,1.0
1562,7.53406326106,7.53406326106,0.0,7.0,2.0,0.0,1,1,0.0,0.0,0.0,1.0,1,0.0
1563,7.49505348114,7.49505348114,1.0,0.0,0.0,0.0,1,1,1.0,5.0,2.0,2.0,1,1.0
1564,7.99587202672,7.99587202672,0.0,0.0,0.0,0.0,1,1,0.0,0.0,1.0,0.0,1,1.0
1565,7.50436336152,7.50436336152,0.0,18.0,1.0,1.0,1,1,1.0,10.0,0.0,1.0,1,0.0
1566,7.27843562103,7.27843562103,1.0,2.0,3.0,0.0,1,1,0.0,5.0,0.0,2.0,1,1.0
1567,7.50724567735,7.50724567735,0.0,1.0,0.0,1.0,1,1,0.0,0.0,0.0,1.0,1,1.0
1568,7.49416115327,7.49416115327,0.0,1.0,0.0,0.0,1,1,0.0,0.0,1.0,1.0,1,1.0
1569,7.48959365523,7.48959365523,1.0,8.0,2.0,2.0,1,1,0.0,0.0,1.0,1.0,1,1.0
1570,7.53383485451,7.53383485451,3.0,7.0,3.0,2.0,1,1,1.0,5.0,0.0,6.0,1,1.0
1571,7.51670852658,3.75835426329,1.0,2.0,1.0,1.0,1,2,0.0,5.0,1.0,1.0,1,1.0
1572,7.48449362261,7.48449362261,2.0,4.0,8.0,2.0,1,1,1.0,5.0,0.0,0.0,1,1.0
1573,7.52136505287,7.52136505287,1.0,8.0,4.0,1.0,1,1,0.0,5.0,0.0,0.0,1,1.0
1574,7.48797505404,7.48797505404,7.0,5.0,13.0,0.0,1,1,1.0,20.0,0.0,1.0,1,0.0
1575,7.49262215642,7.49262215642,1.0,12.0,39.0,16.0,1,1,1.0,5.0,3.0,1.0,1,1.0
1576,7.50436336152,7.50436336152,3.0,1.0,6.0,2.0,1,1,1.0,10.0,0.0,4.0,1,0.0
1577,7.49734618791,2.49911539597,4.0,3.0,14.0,9.0,2,3,2.0,20.0,0.0,0.0,1,0.0
1578,7.50646089722,7.50646089722,11.0,10.0,9.0,4.0,1,1,1.0,10.0,2.0,6.0,1,1.0
1579,7.49433521114,2.49811173705,20.0,5.0,8.0,1.0,2,3,2.0,25.0,1.0,2.0,1,0.666666666667
1580,7.4225978986,1.85564947465,55.0,77.0,27.0,15.0,2,4,4.0,50.0,2.0,4.0,2,0.75
1581,7.53093647787,3.76546823893,0.0,9.0,7.0,0.0,2,2,1.0,10.0,3.0,11.0,1,0.5
1582,7.46378517698,3.73189258849,3.0,12.0,9.0,6.0,2,2,2.0,30.0,3.0,1.0,1,0.5
1583,7.74524398845,7.74524398845,0.0,0.0,0.0,0.0,1,1,0.0,5.0,1.0,0.0,1,1.0
1584,7.07123385741,1.76780846435,8.0,20.0,26.0,14.0,1,4,0.0,25.0,2.0,1.0,2,1.0
1585,7.43255022384,2.47751674128,14.0,17.0,9.0,11.0,1,3,2.0,40.0,2.0,4.0,3,1.0
1586,7.51524274366,2.50508091455,12.0,14.0,12.0,7.0,2,3,1.0,20.0,2.0,0.0,1,0.666666666667
1587,7.4739772085,7.4739772085,1.0,3.0,14.0,3.0,1,1,1.0,15.0,4.0,0.0,1,1.0
1588,7.40881659895,2.46960553298,15.0,16.0,6.0,14.0,1,3,2.0,25.0,1.0,0.0,2,1.0
1589,7.5031524964,7.5031524964,8.0,8.0,1.0,6.0,1,1,1.0,5.0,0.0,2.0,1,1.0
1590,7.51090542102,7.51090542102,9.0,1.0,4.0,1.0,1,1,0.0,0.0,1.0,0.0,1,1.0
1591,7.51229394546,7.51229394546,7.0,4.0,9.0,37.0,1,1,1.0,20.0,0.0,1.0,1,1.0
1592,7.50436336152,7.50436336152,0.0,2.0,3.0,1.0,1,1,0.0,0.0,0.0,1.0,1,1.0
1593,7.49710702934,7.49710702934,2.0,2.0,0.0,0.0,1,1,1.0,5.0,0.0,2.0,1,1.0
1594,7.50436336152,7.50436336152,0.0,0.0,0.0,0.0,1,1,0.0,5.0,0.0,2.0,1,0.0
1595,7.52337966594,7.52337966594,0.0,3.0,4.0,1.0,1,1,1.0,10.0,0.0,0.0,1,1.0
1596,7.50436336152,7.50436336152,0.0,2.0,1.0,0.0,1,1,0.0,0.0,1.0,0.0,1,1.0
1597,7.50436336152,7.50436336152,0.0,0.0,0.0,0.0,1,1,0.0,5.0,0.0,2.0,1,0.0
1598,7.50377040975,7.50377040975,5.0,16.0,3.0,5.0,1,1,1.0,15.0,2.0,1.0,1,1.0
1599,7.48790805665,7.48790805665,20.0,14.0,9.0,1.0,1,1,1.0,20.0,2.0,1.0,1,1.0
1600,7.47495194408,7.47495194408,6.0,2.0,0.0,1.0,1,1,1.0,10.0,0.0,1.0,1,0.0
1601,7.52112915966,7.52112915966,1.0,0.0,0.0,0.0,1,1,0.0,10.0,2.0,0.0,1,1.0
1602,7.52827622691,7.52827622691,1.0,6.0,4.0,7.0,1,1,0.0,0.0,0.0,1.0,1,1.0
1603,7.51824152523,7.51824152523,7.0,16.0,3.0,5.0,1,1,0.0,5.0,0.0,1.0,1,1.0
1604,7.28731280563,7.28731280563,2.0,3.0,1.0,1.0,1,1,0.0,5.0,0.0,1.0,1,1.0
